STATE_ID, NODE_ID, TIME_TO_RESOURCE_SECONDS, RESOURCE_DURATION_SECONDS, RESOURCE_LENGTH_METERS
587,13,4244.754,2553.125,4000.0
587,14,4244.754,2663.934,5800.0
587,15,4244.754,2750.857,4000.0
587,16,4244.754,2853.127,4200.0
587,17,4244.754,2963.371,4000.0
587,18,4244.754,3088.865,4000.0
587,19,4244.754,3233.718,4000.0
587,20,4244.754,3403.12,4000.0
587,21,4244.754,3492.038,2900.0
587,22,4289.343,3063.821,4000.0
587,23,4289.343,3314.256,4000.0
587,24,4289.343,3587.854,4000.0
587,25,4289.343,3944.426,5200.0
587,26,4289.343,4226.356,4000.0
587,27,4289.343,4529.514,4000.0
587,28,4289.343,4832.672,4000.0
587,29,4289.343,5150.0,4000.0
587,30,4289.343,5573.529,5000.0
587,31,4289.343,5912.353,4000.0
587,32,4289.343,6293.945,4000.0
587,33,4289.343,6841.145,5700.0
587,34,4289.343,7276.437,4000.0
587,35,4289.343,7630.899,3200.0
587,36,4289.343,8105.712,4000.0
587,37,4289.343,8629.349,4000.0
587,38,4289.343,9197.487,4000.0
587,39,4289.343,9837.487,4000.0
587,40,4289.343,10080.525,4100.0
587,41,4289.343,417.466,2000.0
587,42,4289.343,466.403,1000.0
587,43,4289.343,665.024,4000.0
587,44,4289.343,863.645,4000.0
587,45,4289.343,1062.265,4000.0
587,46,4289.343,1272.773,4000.0
587,47,4289.343,1416.773,2700.0
587,48,4289.343,1635.44,4100.0
587,49,4289.343,1956.325,5800.0
587,50,4289.343,2250.085,5100.0
587,51,4289.343,2562.951,5400.0
587,52,4289.343,2813.386,4000.0
587,53,4289.343,3063.821,4000.0
587,54,4289.343,3314.256,4000.0
587,55,4289.343,3587.854,4000.0
587,56,4289.343,3944.426,5200.0
587,57,4289.343,4226.356,4000.0
587,58,4289.343,4529.514,4000.0
587,59,4289.343,4832.672,4000.0
587,60,4289.343,5150.0,4000.0
587,61,4289.343,5573.529,5000.0
587,62,4289.343,5912.353,4000.0
587,63,4289.343,6293.945,4000.0
587,64,4289.343,6841.145,5700.0
587,65,4289.343,7276.437,4000.0
587,66,4289.343,7630.899,3200.0
587,67,4289.343,8105.712,4000.0
587,68,4289.343,8629.349,4000.0
587,69,4289.343,9197.487,4000.0
587,70,4289.343,9837.487,4000.0
587,71,4289.343,10080.525,4100.0
588,0,5287.902,2190.405,4000.0
588,1,5157.754,2211.995,4000.0
588,2,5157.754,2393.865,4900.0
588,3,5157.754,2479.804,4000.0
588,4,5157.754,2553.125,4000.0
588,5,5157.754,2663.934,5800.0
588,6,5157.754,2750.857,4000.0
588,7,5157.754,2853.127,4200.0
588,8,5157.754,2963.371,4000.0
588,9,5157.754,3088.865,4000.0
588,10,5157.754,3233.718,4000.0
588,11,5157.754,3403.12,4000.0
588,12,5157.754,3492.038,2900.0
588,13,5678.198,318.064,4000.0
588,14,5678.198,391.996,4000.0
588,15,5678.198,467.998,4000.0
588,16,5678.198,552.12,4000.0
588,17,5678.198,638.547,3700.0
588,18,5678.198,743.058,4000.0
588,19,5678.198,900.44,5200.0
588,20,5678.198,1042.578,4000.0
588,21,5678.198,1289.469,6500.0
588,22,5678.198,1376.011,4000.0
588,23,5678.198,1448.692,4000.0
588,24,5678.198,1519.803,4000.0
588,25,5678.198,1598.288,4000.0
588,26,5678.198,1713.748,5200.0
588,27,5678.198,1814.948,4000.0
588,28,5678.198,1929.443,4000.0
588,29,5678.198,2060.257,4000.0
588,30,5678.198,2211.995,4000.0
588,31,5678.198,2393.865,4900.0
588,32,5678.198,2479.804,4000.0
588,33,5678.198,2553.125,4000.0
588,34,5678.198,2663.934,5800.0
588,35,5678.198,2750.857,4000.0
588,36,5678.198,2853.127,4200.0
588,37,5678.198,2963.371,4000.0
588,38,5678.198,3088.865,4000.0
588,39,5678.198,3233.718,4000.0
588,40,5678.198,3403.12,4000.0
588,41,5678.198,3492.038,2900.0
588,42,5678.198,5150.0,4000.0
588,43,5678.198,5573.529,5000.0
588,44,5678.198,5912.353,4000.0
588,45,5678.198,6293.945,4000.0
588,46,5678.198,6841.145,5700.0
588,47,5678.198,7276.437,4000.0
588,48,5678.198,7630.899,3200.0
588,49,5678.198,8105.712,4000.0
588,50,5678.198,8629.349,4000.0
588,51,5678.198,9197.487,4000.0
588,52,5678.198,9837.487,4000.0
588,53,5678.198,10080.525,4100.0
588,54,5678.198,1956.325,5800.0
588,55,5678.198,2250.085,5100.0
588,56,5678.198,2562.951,5400.0
588,57,5678.198,2813.386,4000.0
588,58,5678.198,3063.821,4000.0
588,59,5678.198,3314.256,4000.0
588,60,5678.198,3587.854,4000.0
588,61,5678.198,3944.426,5200.0
588,62,5678.198,4226.356,4000.0
588,63,5678.198,4529.514,4000.0
588,64,5678.198,4832.672,4000.0
588,65,5678.198,5150.0,4000.0
588,66,5678.198,5573.529,5000.0
588,67,5678.198,5912.353,4000.0
588,68,5678.198,6293.945,4000.0
588,69,5678.198,6841.145,5700.0
588,70,5678.198,7276.437,4000.0
588,71,5678.198,7630.899,3200.0
588,72,5678.198,8105.712,4000.0
588,73,5678.198,8629.349,4000.0
588,74,5678.198,9197.487,4000.0
588,75,5678.198,9837.487,4000.0
588,76,5678.198,10080.525,4100.0
588,77,5678.198,321.466,3600.0
588,78,5678.198,417.466,2000.0
588,79,5678.198,466.403,1000.0
588,80,5678.198,665.024,4000.0
588,81,5678.198,863.645,4000.0
588,82,5678.198,1062.265,4000.0
588,83,5678.198,1272.773,4000.0
588,84,5678.198,1416.773,2700.0
588,85,5678.198,1635.44,4100.0
588,86,5678.198,1956.325,5800.0
588,87,5678.198,2250.085,5100.0
588,88,5678.198,2562.951,5400.0
588,89,5678.198,2813.386,4000.0
588,90,5678.198,3063.821,4000.0
588,91,5678.198,3314.256,4000.0
588,92,5678.198,3587.854,4000.0
588,93,5678.198,3944.426,5200.0
588,94,5678.198,4226.356,4000.0
588,95,5678.198,4529.514,4000.0
588,96,5678.198,4832.672,4000.0
588,97,5678.198,5150.0,4000.0
588,98,5678.198,5573.529,5000.0
588,99,5678.198,5912.353,4000.0
588,100,5678.198,6293.945,4000.0
588,101,5678.198,6841.145,5700.0
588,102,5678.198,7276.437,4000.0
588,103,5678.198,7630.899,3200.0
588,104,5678.198,8105.712,4000.0
588,105,5678.198,8629.349,4000.0
588,106,5678.198,9197.487,4000.0
588,107,5678.198,9837.487,4000.0
588,108,5678.198,10080.525,4100.0
589,0,5431.082,2479.804,4000.0
589,1,5431.082,2553.125,4000.0
589,2,5431.082,2663.934,5800.0
589,3,5431.082,2750.857,4000.0
589,4,5431.082,2853.127,4200.0
589,5,5431.082,2963.371,4000.0
589,6,5431.082,3088.865,4000.0
589,7,5431.082,3233.718,4000.0
589,8,5431.082,3403.12,4000.0
589,9,5431.082,3492.038,2900.0
589,10,6191.591,900.44,5200.0
589,11,6191.591,1049.606,4000.0
589,12,6184.563,1289.469,6500.0
589,13,6184.563,1376.011,4000.0
589,14,6184.563,1448.692,4000.0
589,15,6184.563,1519.803,4000.0
589,16,6184.563,1598.288,4000.0
589,17,6184.563,1713.748,5200.0
589,18,6184.563,1814.948,4000.0
589,19,6184.563,1929.443,4000.0
589,20,6184.563,2060.257,4000.0
589,21,6184.563,2211.995,4000.0
589,22,6184.563,2393.865,4900.0
589,23,6184.563,2479.804,4000.0
589,24,6184.563,2553.125,4000.0
589,25,6184.563,2663.934,5800.0
589,26,6184.563,2750.857,4000.0
589,27,6184.563,2853.127,4200.0
589,28,6184.563,2963.371,4000.0
589,29,6184.563,3088.865,4000.0
589,30,6184.563,3233.718,4000.0
589,31,6184.563,3403.12,4000.0
589,32,6184.563,3492.038,2900.0
589,33,6191.591,6293.945,4000.0
589,34,6191.591,6841.145,5700.0
589,35,6191.591,7276.437,4000.0
589,36,6191.591,7630.899,3200.0
589,37,6191.591,8105.712,4000.0
589,38,6191.591,8629.349,4000.0
589,39,6191.591,9197.487,4000.0
589,40,6191.591,9837.487,4000.0
589,41,6191.591,10080.525,4100.0
589,42,6191.591,2813.386,4000.0
589,43,6191.591,3063.821,4000.0
589,44,6191.591,3314.256,4000.0
589,45,6191.591,3587.854,4000.0
589,46,6191.591,3944.426,5200.0
589,47,6191.591,4226.356,4000.0
589,48,6191.591,4529.514,4000.0
589,49,6191.591,4832.672,4000.0
589,50,6191.591,5150.0,4000.0
589,51,6191.591,5573.529,5000.0
589,52,6191.591,5912.353,4000.0
589,53,6191.591,6293.945,4000.0
589,54,6191.591,6841.145,5700.0
589,55,6191.591,7276.437,4000.0
589,56,6191.591,7630.899,3200.0
589,57,6191.591,8105.712,4000.0
589,58,6191.591,8629.349,4000.0
589,59,6191.591,9197.487,4000.0
589,60,6191.591,9837.487,4000.0
589,61,6191.591,10080.525,4100.0
589,62,6191.591,863.645,4000.0
589,63,6191.591,1062.265,4000.0
589,64,6191.591,1272.773,4000.0
589,65,6191.591,1416.773,2700.0
589,66,6191.591,1635.44,4100.0
589,67,6191.591,1956.325,5800.0
589,68,6191.591,2250.085,5100.0
589,69,6191.591,2562.951,5400.0
589,70,6191.591,2813.386,4000.0
589,71,6191.591,3063.821,4000.0
589,72,6191.591,3314.256,4000.0
589,73,6191.591,3587.854,4000.0
589,74,6191.591,3944.426,5200.0
589,75,6191.591,4226.356,4000.0
589,76,6191.591,4529.514,4000.0
589,77,6191.591,4832.672,4000.0
589,78,6191.591,5150.0,4000.0
589,79,6191.591,5573.529,5000.0
589,80,6191.591,5912.353,4000.0
589,81,6191.591,6293.945,4000.0
589,82,6191.591,6841.145,5700.0
589,83,6191.591,7276.437,4000.0
589,84,6191.591,7630.899,3200.0
589,85,6191.591,8105.712,4000.0
589,86,6191.591,8629.349,4000.0
589,87,6191.591,9197.487,4000.0
589,88,6191.591,9837.487,4000.0
589,89,6191.591,10080.525,4100.0
590,0,6785.082,2393.865,4900.0
590,1,6785.082,2479.804,4000.0
590,2,6785.082,2553.125,4000.0
590,3,6785.082,2663.934,5800.0
590,4,6785.082,2750.857,4000.0
590,5,6785.082,2853.127,4200.0
590,6,6785.082,2963.371,4000.0
590,7,6785.082,3088.865,4000.0
590,8,6785.082,3233.718,4000.0
590,9,6785.082,3403.12,4000.0
590,10,6785.082,3492.038,2900.0
590,11,8169.24,900.44,5200.0
590,12,8169.24,1042.578,4000.0
590,13,8169.24,1289.469,6500.0
590,14,8169.24,1376.011,4000.0
590,15,8169.24,1448.692,4000.0
590,16,8169.24,1519.803,4000.0
590,17,8169.24,1598.288,4000.0
590,18,8169.24,1713.748,5200.0
590,19,8169.24,1814.948,4000.0
590,20,8169.24,1929.443,4000.0
590,21,8169.24,2060.257,4000.0
590,22,8169.24,2211.995,4000.0
590,23,8169.24,2393.865,4900.0
590,24,8169.24,2479.804,4000.0
590,25,8169.24,2553.125,4000.0
590,26,8169.24,2663.934,5800.0
590,27,8169.24,2750.857,4000.0
590,28,8169.24,2853.127,4200.0
590,29,8169.24,2963.371,4000.0
590,30,8169.24,3088.865,4000.0
590,31,8169.24,3233.718,4000.0
590,32,8169.24,3403.12,4000.0
590,33,8169.24,3492.038,2900.0
590,34,8169.24,5912.353,4000.0
590,35,8169.24,6293.945,4000.0
590,36,8169.24,6841.145,5700.0
590,37,8169.24,7276.437,4000.0
590,38,8169.24,7630.899,3200.0
590,39,8169.24,8105.712,4000.0
590,40,8169.24,8629.349,4000.0
590,41,8169.24,9197.487,4000.0
590,42,8169.24,9837.487,4000.0
590,43,8169.24,10080.525,4100.0
590,44,8169.24,3314.256,4000.0
590,45,8169.24,3587.854,4000.0
590,46,8169.24,3944.426,5200.0
590,47,8169.24,4226.356,4000.0
590,48,8169.24,4529.514,4000.0
590,49,8169.24,4832.672,4000.0
590,50,8169.24,5150.0,4000.0
590,51,8169.24,5573.529,5000.0
590,52,8169.24,5912.353,4000.0
590,53,8169.24,6293.945,4000.0
590,54,8169.24,6841.145,5700.0
590,55,8169.24,7276.437,4000.0
590,56,8169.24,7630.899,3200.0
590,57,8169.24,8105.712,4000.0
590,58,8169.24,8629.349,4000.0
590,59,8169.24,9197.487,4000.0
590,60,8169.24,9837.487,4000.0
590,61,8169.24,10080.525,4100.0
590,62,7957.512,417.466,2000.0
590,63,7957.512,466.403,1000.0
590,64,7957.512,665.024,4000.0
590,65,7957.512,863.645,4000.0
590,66,7957.512,1062.265,4000.0
590,67,7957.512,1272.773,4000.0
590,68,7957.512,1416.773,2700.0
590,69,7957.512,1635.44,4100.0
590,70,7957.512,1956.325,5800.0
590,71,7957.512,2250.085,5100.0
590,72,7957.512,2562.951,5400.0
590,73,7957.512,2813.386,4000.0
590,74,7957.512,3063.821,4000.0
590,75,7957.512,3314.256,4000.0
590,76,7957.512,3587.854,4000.0
590,77,7957.512,3944.426,5200.0
590,78,7957.512,4226.356,4000.0
590,79,7957.512,4529.514,4000.0
590,80,7957.512,4832.672,4000.0
590,81,7957.512,5150.0,4000.0
590,82,7957.512,5573.529,5000.0
590,83,7957.512,5912.353,4000.0
590,84,7957.512,6293.945,4000.0
590,85,7957.512,6841.145,5700.0
590,86,7957.512,7276.437,4000.0
590,87,7957.512,7630.899,3200.0
590,88,7957.512,8105.712,4000.0
590,89,7957.512,8629.349,4000.0
590,90,7957.512,9197.487,4000.0
590,91,7957.512,9837.487,4000.0
590,92,7957.512,10080.525,4100.0
591,0,7972.563,3492.038,2900.0
591,1,9529.577,2065.086,4000.0
591,2,9524.748,2211.995,4000.0
591,3,9524.748,2393.865,4900.0
591,4,9524.748,2479.804,4000.0
591,5,9524.748,2553.125,4000.0
591,6,9524.748,2663.934,5800.0
591,7,9524.748,2750.857,4000.0
591,8,9524.748,2853.127,4200.0
591,9,9524.748,2963.371,4000.0
591,10,9524.748,3088.865,4000.0
591,11,9524.748,3233.718,4000.0
591,12,9524.748,3403.12,4000.0
591,13,9524.748,3492.038,2900.0
591,14,9529.577,318.064,4000.0
591,15,9529.577,391.996,4000.0
591,16,9529.577,467.998,4000.0
591,17,9529.577,552.12,4000.0
591,18,9529.577,638.547,3700.0
591,19,9529.577,743.058,4000.0
591,20,9529.577,900.44,5200.0
591,21,9529.577,1042.578,4000.0
591,22,9529.577,1289.469,6500.0
591,23,9529.577,1376.011,4000.0
591,24,9529.577,1448.692,4000.0
591,25,9529.577,1519.803,4000.0
591,26,9529.577,1598.288,4000.0
591,27,9529.577,1713.748,5200.0
591,28,9529.577,1814.948,4000.0
591,29,9529.577,1929.443,4000.0
591,30,9529.577,2060.257,4000.0
591,31,9529.577,2211.995,4000.0
591,32,9529.577,2393.865,4900.0
591,33,9529.577,2479.804,4000.0
591,34,9529.577,2553.125,4000.0
591,35,9529.577,2663.934,5800.0
591,36,9529.577,2750.857,4000.0
591,37,9529.577,2853.127,4200.0
591,38,9529.577,2963.371,4000.0
591,39,9529.577,3088.865,4000.0
591,40,9529.577,3233.718,4000.0
591,41,9529.577,3403.12,4000.0
591,42,9529.577,3492.038,2900.0
591,43,9529.577,9197.487,4000.0
591,44,9529.577,9837.487,4000.0
591,45,9529.577,10080.525,4100.0
591,46,9529.577,5573.529,5000.0
591,47,9529.577,5912.353,4000.0
591,48,9529.577,6293.945,4000.0
591,49,9529.577,6841.145,5700.0
591,50,9529.577,7276.437,4000.0
591,51,9529.577,7630.899,3200.0
591,52,9529.577,8105.712,4000.0
591,53,9529.577,8629.349,4000.0
591,54,9529.577,9197.487,4000.0
591,55,9529.577,9837.487,4000.0
591,56,9529.577,10080.525,4100.0
591,57,9317.849,1956.325,5800.0
591,58,9317.849,2250.085,5100.0
591,59,9317.849,2562.951,5400.0
591,60,9317.849,2813.386,4000.0
591,61,9317.849,3063.821,4000.0
591,62,9317.849,3314.256,4000.0
591,63,9317.849,3587.854,4000.0
591,64,9317.849,3944.426,5200.0
591,65,9317.849,4226.356,4000.0
591,66,9317.849,4529.514,4000.0
591,67,9317.849,4832.672,4000.0
591,68,9317.849,5150.0,4000.0
591,69,9317.849,5573.529,5000.0
591,70,9317.849,5912.353,4000.0
591,71,9317.849,6293.945,4000.0
591,72,9317.849,6841.145,5700.0
591,73,9317.849,7276.437,4000.0
591,74,9317.849,7630.899,3200.0
591,75,9317.849,8105.712,4000.0
591,76,9317.849,8629.349,4000.0
591,77,9317.849,9197.487,4000.0
591,78,9317.849,9837.487,4000.0
591,79,9317.849,10080.525,4100.0
591,80,9529.577,417.466,2000.0
591,81,9529.577,466.403,1000.0
591,82,9529.577,665.024,4000.0
591,83,9529.577,863.645,4000.0
591,84,9529.577,1062.265,4000.0
591,85,9529.577,1272.773,4000.0
591,86,9529.577,1416.773,2700.0
591,87,9529.577,1635.44,4100.0
591,88,9529.577,1956.325,5800.0
591,89,9529.577,2250.085,5100.0
591,90,9529.577,2562.951,5400.0
591,91,9529.577,2813.386,4000.0
591,92,9529.577,3063.821,4000.0
591,93,9529.577,3314.256,4000.0
591,94,9529.577,3587.854,4000.0
591,95,9529.577,3944.426,5200.0
591,96,9529.577,4226.356,4000.0
591,97,9529.577,4529.514,4000.0
591,98,9529.577,4832.672,4000.0
591,99,9529.577,5150.0,4000.0
591,100,9529.577,5573.529,5000.0
591,101,9529.577,5912.353,4000.0
591,102,9529.577,6293.945,4000.0
591,103,9529.577,6841.145,5700.0
591,104,9529.577,7276.437,4000.0
591,105,9529.577,7630.899,3200.0
591,106,9529.577,8105.712,4000.0
591,107,9529.577,8629.349,4000.0
591,108,9529.577,9197.487,4000.0
591,109,9529.577,9837.487,4000.0
591,110,9529.577,10080.525,4100.0
592,0,9939.366,2553.125,4000.0
592,1,9939.366,2663.934,5800.0
592,2,9939.366,2750.857,4000.0
592,3,9939.366,2853.127,4200.0
592,4,9939.366,2963.371,4000.0
592,5,9939.366,3088.865,4000.0
592,6,9939.366,3233.718,4000.0
592,7,9939.366,3403.12,4000.0
592,8,9939.366,3492.038,2900.0
592,9,10042.97,1114.461,4000.0
592,10,9971.087,1289.469,6500.0
592,11,9971.087,1376.011,4000.0
592,12,9971.087,1448.692,4000.0
592,13,9971.087,1519.803,4000.0
592,14,9971.087,1598.288,4000.0
592,15,9971.087,1713.748,5200.0
592,16,9971.087,1814.948,4000.0
592,17,9971.087,1929.443,4000.0
592,18,9971.087,2060.257,4000.0
592,19,9971.087,2211.995,4000.0
592,20,9971.087,2393.865,4900.0
592,21,9971.087,2479.804,4000.0
592,22,9971.087,2553.125,4000.0
592,23,9971.087,2663.934,5800.0
592,24,9971.087,2750.857,4000.0
592,25,9971.087,2853.127,4200.0
592,26,9971.087,2963.371,4000.0
592,27,9971.087,3088.865,4000.0
592,28,9971.087,3233.718,4000.0
592,29,9971.087,3403.12,4000.0
592,30,9971.087,3492.038,2900.0
592,31,10042.97,6841.145,5700.0
592,32,10042.97,7276.437,4000.0
592,33,10042.97,7630.899,3200.0
592,34,10042.97,8105.712,4000.0
592,35,10042.97,8629.349,4000.0
592,36,10042.97,9197.487,4000.0
592,37,10042.97,9837.487,4000.0
592,38,10042.97,10080.525,4100.0
592,39,9831.242,2813.386,4000.0
592,40,9831.242,3063.821,4000.0
592,41,9831.242,3314.256,4000.0
592,42,9831.242,3587.854,4000.0
592,43,9831.242,3944.426,5200.0
592,44,9831.242,4226.356,4000.0
592,45,9831.242,4529.514,4000.0
592,46,9831.242,4832.672,4000.0
592,47,9831.242,5150.0,4000.0
592,48,9831.242,5573.529,5000.0
592,49,9831.242,5912.353,4000.0
592,50,9831.242,6293.945,4000.0
592,51,9831.242,6841.145,5700.0
592,52,9831.242,7276.437,4000.0
592,53,9831.242,7630.899,3200.0
592,54,9831.242,8105.712,4000.0
592,55,9831.242,8629.349,4000.0
592,56,9831.242,9197.487,4000.0
592,57,9831.242,9837.487,4000.0
592,58,9831.242,10080.525,4100.0
592,59,10042.97,1062.265,4000.0
592,60,10042.97,1272.773,4000.0
592,61,10042.97,1416.773,2700.0
592,62,10042.97,1635.44,4100.0
592,63,10042.97,1956.325,5800.0
592,64,10042.97,2250.085,5100.0
592,65,10042.97,2562.951,5400.0
592,66,10042.97,2813.386,4000.0
592,67,10042.97,3063.821,4000.0
592,68,10042.97,3314.256,4000.0
592,69,10042.97,3587.854,4000.0
592,70,10042.97,3944.426,5200.0
592,71,10042.97,4226.356,4000.0
592,72,10042.97,4529.514,4000.0
592,73,10042.97,4832.672,4000.0
592,74,10042.97,5150.0,4000.0
592,75,10042.97,5573.529,5000.0
592,76,10042.97,5912.353,4000.0
592,77,10042.97,6293.945,4000.0
592,78,10042.97,6841.145,5700.0
592,79,10042.97,7276.437,4000.0
592,80,10042.97,7630.899,3200.0
592,81,10042.97,8105.712,4000.0
592,82,10042.97,8629.349,4000.0
592,83,10042.97,9197.487,4000.0
592,84,10042.97,9837.487,4000.0
592,85,10042.97,10080.525,4100.0
593,0,10494.967,2393.865,4900.0
593,1,10494.967,2479.804,4000.0
593,2,10494.967,2553.125,4000.0
593,3,10494.967,2663.934,5800.0
593,4,10494.967,2750.857,4000.0
593,5,10494.967,2853.127,4200.0
593,6,10494.967,2963.371,4000.0
593,7,10494.967,3088.865,4000.0
593,8,10494.967,3233.718,4000.0
593,9,10494.967,3403.12,4000.0
593,10,10494.967,3492.038,2900.0
593,11,12153.963,900.44,5200.0
593,12,12153.963,1042.578,4000.0
593,13,12153.963,1289.469,6500.0
593,14,12153.963,1376.011,4000.0
593,15,12153.963,1448.692,4000.0
593,16,12153.963,1519.803,4000.0
593,17,12153.963,1598.288,4000.0
593,18,12153.963,1713.748,5200.0
593,19,12153.963,1814.948,4000.0
593,20,12153.963,1929.443,4000.0
593,21,12153.963,2060.257,4000.0
593,22,12153.963,2211.995,4000.0
593,23,12153.963,2393.865,4900.0
593,24,12153.963,2479.804,4000.0
593,25,12153.963,2553.125,4000.0
593,26,12153.963,2663.934,5800.0
593,27,12153.963,2750.857,4000.0
593,28,12153.963,2853.127,4200.0
593,29,12153.963,2963.371,4000.0
593,30,12153.963,3088.865,4000.0
593,31,12153.963,3233.718,4000.0
593,32,12153.963,3403.12,4000.0
593,33,12153.963,3492.038,2900.0
593,34,11942.235,6293.945,4000.0
593,35,11942.235,6841.145,5700.0
593,36,11942.235,7276.437,4000.0
593,37,11942.235,7630.899,3200.0
593,38,11942.235,8105.712,4000.0
593,39,11942.235,8629.349,4000.0
593,40,11942.235,9197.487,4000.0
593,41,11942.235,9837.487,4000.0
593,42,11942.235,10080.525,4100.0
593,43,12153.963,3944.426,5200.0
593,44,12153.963,4226.356,4000.0
593,45,12153.963,4529.514,4000.0
593,46,12153.963,4832.672,4000.0
593,47,12153.963,5150.0,4000.0
593,48,12153.963,5573.529,5000.0
593,49,12153.963,5912.353,4000.0
593,50,12153.963,6293.945,4000.0
593,51,12153.963,6841.145,5700.0
593,52,12153.963,7276.437,4000.0
593,53,12153.963,7630.899,3200.0
593,54,12153.963,8105.712,4000.0
593,55,12153.963,8629.349,4000.0
593,56,12153.963,9197.487,4000.0
593,57,12153.963,9837.487,4000.0
593,58,12153.963,10080.525,4100.0
593,59,11991.641,665.024,4000.0
593,60,11991.641,863.645,4000.0
593,61,11991.641,1062.265,4000.0
593,62,11991.641,1272.773,4000.0
593,63,11991.641,1416.773,2700.0
593,64,11991.641,1635.44,4100.0
593,65,11991.641,1956.325,5800.0
593,66,11991.641,2250.085,5100.0
593,67,11991.641,2562.951,5400.0
593,68,11991.641,2813.386,4000.0
593,69,11991.641,3063.821,4000.0
593,70,11991.641,3314.256,4000.0
593,71,11991.641,3587.854,4000.0
593,72,11991.641,3944.426,5200.0
593,73,11991.641,4226.356,4000.0
593,74,11991.641,4529.514,4000.0
593,75,11991.641,4832.672,4000.0
593,76,11991.641,5150.0,4000.0
593,77,11991.641,5573.529,5000.0
593,78,11991.641,5912.353,4000.0
593,79,11991.641,6293.945,4000.0
593,80,11991.641,6841.145,5700.0
593,81,11991.641,7276.437,4000.0
593,82,11991.641,7630.899,3200.0
593,83,11991.641,8105.712,4000.0
593,84,11991.641,8629.349,4000.0
593,85,11991.641,9197.487,4000.0
593,86,11991.641,9837.487,4000.0
593,87,11991.641,10080.525,4100.0
594,0,13037.492,9197.487,4000.0
594,1,13037.492,9837.487,4000.0
594,2,13037.492,10080.525,4100.0
594,3,13249.22,5573.529,5000.0
594,4,13249.22,5912.353,4000.0
594,5,13249.22,6293.945,4000.0
594,6,13249.22,6841.145,5700.0
594,7,13249.22,7276.437,4000.0
594,8,13249.22,7630.899,3200.0
594,9,13249.22,8105.712,4000.0
594,10,13249.22,8629.349,4000.0
594,11,13249.22,9197.487,4000.0
594,12,13249.22,9837.487,4000.0
594,13,13249.22,10080.525,4100.0
594,14,13086.898,1956.325,5800.0
594,15,13086.898,2250.085,5100.0
594,16,13086.898,2562.951,5400.0
594,17,13086.898,2813.386,4000.0
594,18,13086.898,3063.821,4000.0
594,19,13086.898,3314.256,4000.0
594,20,13086.898,3587.854,4000.0
594,21,13086.898,3944.426,5200.0
594,22,13086.898,4226.356,4000.0
594,23,13086.898,4529.514,4000.0
594,24,13086.898,4832.672,4000.0
594,25,13086.898,5150.0,4000.0
594,26,13086.898,5573.529,5000.0
594,27,13086.898,5912.353,4000.0
