STATE_ID, NODE_ID, TIME_TO_RESOURCE_SECONDS, RESOURCE_DURATION_SECONDS, RESOURCE_LENGTH_METERS
7215,36,4537.798,7630.899,3200.0
7215,37,4537.798,8105.712,4000.0
7215,38,4537.798,8629.349,4000.0
7215,39,4537.798,9197.487,4000.0
7215,40,4537.798,9837.487,4000.0
7215,41,4537.798,10080.525,4100.0
7215,42,4537.798,863.645,4000.0
7215,43,4537.798,1062.265,4000.0
7215,44,4537.798,1272.773,4000.0
7215,45,4537.798,1416.773,2700.0
7215,46,4537.798,1635.44,4100.0
7215,47,4537.798,1956.325,5800.0
7215,48,4537.798,2250.085,5100.0
7215,49,4537.798,2562.951,5400.0
7215,50,4537.798,2813.386,4000.0
7215,51,4537.798,3063.821,4000.0
7215,52,4537.798,3314.256,4000.0
7215,53,4537.798,3587.854,4000.0
7215,54,4537.798,3944.426,5200.0
7215,55,4537.798,4226.356,4000.0
7215,56,4537.798,4529.514,4000.0
7215,57,4537.798,4832.672,4000.0
7215,58,4537.798,5150.0,4000.0
7215,59,4537.798,5573.529,5000.0
7215,60,4537.798,5912.353,4000.0
7215,61,4537.798,6293.945,4000.0
7215,62,4537.798,6841.145,5700.0
7215,63,4537.798,7276.437,4000.0
7215,64,4537.798,7630.899,3200.0
7215,65,4537.798,8105.712,4000.0
7215,66,4537.798,8629.349,4000.0
7215,67,4537.798,9197.487,4000.0
7215,68,4537.798,9837.487,4000.0
7215,69,4537.798,10080.525,4100.0
7216,0,5157.974,2479.804,4000.0
7216,1,5157.974,2553.125,4000.0
7216,2,5157.974,2663.934,5800.0
7216,3,5157.974,2750.857,4000.0
7216,4,5157.974,2853.127,4200.0
7216,5,5157.974,2963.371,4000.0
7216,6,5157.974,3088.865,4000.0
7216,7,5157.974,3233.718,4000.0
7216,8,5157.974,3403.12,4000.0
7216,9,5157.974,3492.038,2900.0
7216,10,6799.156,900.44,5200.0
7216,11,6799.156,1042.578,4000.0
7216,12,6799.156,1289.469,6500.0
7216,13,6799.156,1376.011,4000.0
7216,14,6799.156,1448.692,4000.0
7216,15,6799.156,1519.803,4000.0
7216,16,6799.156,1598.288,4000.0
7216,17,6799.156,1713.748,5200.0
7216,18,6799.156,1814.948,4000.0
7216,19,6799.156,1929.443,4000.0
7216,20,6799.156,2060.257,4000.0
7216,21,6799.156,2211.995,4000.0
7216,22,6799.156,2393.865,4900.0
7216,23,6799.156,2479.804,4000.0
7216,24,6799.156,2553.125,4000.0
7216,25,6799.156,2663.934,5800.0
7216,26,6799.156,2750.857,4000.0
7216,27,6799.156,2853.127,4200.0
7216,28,6799.156,2963.371,4000.0
7216,29,6799.156,3088.865,4000.0
7216,30,6799.156,3233.718,4000.0
7216,31,6799.156,3403.12,4000.0
7216,32,6799.156,3492.038,2900.0
7216,33,6799.156,6841.145,5700.0
7216,34,6799.156,7276.437,4000.0
7216,35,6799.156,7630.899,3200.0
7216,36,6799.156,8105.712,4000.0
7216,37,6799.156,8629.349,4000.0
7216,38,6799.156,9197.487,4000.0
7216,39,6799.156,9837.487,4000.0
7216,40,6799.156,10080.525,4100.0
7216,41,6799.156,3944.426,5200.0
7216,42,6799.156,4226.356,4000.0
7216,43,6799.156,4529.514,4000.0
7216,44,6799.156,4832.672,4000.0
7216,45,6799.156,5150.0,4000.0
7216,46,6799.156,5573.529,5000.0
7216,47,6799.156,5912.353,4000.0
7216,48,6799.156,6293.945,4000.0
7216,49,6799.156,6841.145,5700.0
7216,50,6799.156,7276.437,4000.0
7216,51,6799.156,7630.899,3200.0
7216,52,6799.156,8105.712,4000.0
7216,53,6799.156,8629.349,4000.0
7216,54,6799.156,9197.487,4000.0
7216,55,6799.156,9837.487,4000.0
7216,56,6799.156,10080.525,4100.0
7216,57,6799.156,863.645,4000.0
7216,58,6799.156,1062.265,4000.0
7216,59,6799.156,1272.773,4000.0
7216,60,6799.156,1416.773,2700.0
7216,61,6799.156,1635.44,4100.0
7216,62,6799.156,1956.325,5800.0
7216,63,6799.156,2250.085,5100.0
7216,64,6799.156,2562.951,5400.0
7216,65,6799.156,2813.386,4000.0
7216,66,6799.156,3063.821,4000.0
7216,67,6799.156,3314.256,4000.0
7216,68,6799.156,3587.854,4000.0
7216,69,6799.156,3944.426,5200.0
7216,70,6799.156,4226.356,4000.0
7216,71,6799.156,4529.514,4000.0
7216,72,6799.156,4832.672,4000.0
7216,73,6799.156,5150.0,4000.0
7216,74,6799.156,5573.529,5000.0
7216,75,6799.156,5912.353,4000.0
7216,76,6799.156,6293.945,4000.0
7216,77,6799.156,6841.145,5700.0
7216,78,6799.156,7276.437,4000.0
7216,79,6799.156,7630.899,3200.0
7216,80,6799.156,8105.712,4000.0
7216,81,6799.156,8629.349,4000.0
7216,82,6799.156,9197.487,4000.0
7216,83,6799.156,9837.487,4000.0
7216,84,6799.156,10080.525,4100.0
7217,0,5967.738,3492.038,2900.0
7217,1,7725.227,1713.748,5200.0
7217,2,7725.227,1814.948,4000.0
7217,3,7725.227,1929.443,4000.0
7217,4,7725.227,2060.257,4000.0
7217,5,7725.227,2211.995,4000.0
7217,6,7725.227,2393.865,4900.0
7217,7,7725.227,2479.804,4000.0
7217,8,7725.227,2553.125,4000.0
7217,9,7725.227,2663.934,5800.0
7217,10,7725.227,2750.857,4000.0
7217,11,7725.227,2853.127,4200.0
7217,12,7725.227,2963.371,4000.0
7217,13,7725.227,3088.865,4000.0
7217,14,7725.227,3233.718,4000.0
7217,15,7725.227,3403.12,4000.0
7217,16,7725.227,3492.038,2900.0
7217,17,7725.227,236.421,2800.0
7217,18,7725.227,318.064,4000.0
7217,19,7725.227,391.996,4000.0
7217,20,7725.227,467.998,4000.0
7217,21,7725.227,552.12,4000.0
7217,22,7725.227,638.547,3700.0
7217,23,7725.227,743.058,4000.0
7217,24,7725.227,900.44,5200.0
7217,25,7725.227,1042.578,4000.0
7217,26,7725.227,1289.469,6500.0
7217,27,7725.227,1376.011,4000.0
7217,28,7725.227,1448.692,4000.0
7217,29,7725.227,1519.803,4000.0
7217,30,7725.227,1598.288,4000.0
7217,31,7725.227,1713.748,5200.0
7217,32,7725.227,1814.948,4000.0
7217,33,7725.227,1929.443,4000.0
7217,34,7725.227,2060.257,4000.0
7217,35,7725.227,2211.995,4000.0
7217,36,7725.227,2393.865,4900.0
7217,37,7725.227,2479.804,4000.0
7217,38,7725.227,2553.125,4000.0
7217,39,7725.227,2663.934,5800.0
7217,40,7725.227,2750.857,4000.0
7217,41,7725.227,2853.127,4200.0
7217,42,7725.227,2963.371,4000.0
7217,43,7725.227,3088.865,4000.0
7217,44,7725.227,3233.718,4000.0
7217,45,7725.227,3403.12,4000.0
7217,46,7725.227,3492.038,2900.0
7217,47,7725.227,8629.349,4000.0
7217,48,7725.227,9197.487,4000.0
7217,49,7725.227,9837.487,4000.0
7217,50,7725.227,10080.525,4100.0
7217,51,7725.227,5573.529,5000.0
7217,52,7725.227,5912.353,4000.0
7217,53,7725.227,6293.945,4000.0
7217,54,7725.227,6841.145,5700.0
7217,55,7725.227,7276.437,4000.0
7217,56,7725.227,7630.899,3200.0
7217,57,7725.227,8105.712,4000.0
7217,58,7725.227,8629.349,4000.0
7217,59,7725.227,9197.487,4000.0
7217,60,7725.227,9837.487,4000.0
7217,61,7725.227,10080.525,4100.0
7217,62,7725.227,1956.325,5800.0
7217,63,7725.227,2250.085,5100.0
7217,64,7725.227,2562.951,5400.0
7217,65,7725.227,2813.386,4000.0
7217,66,7725.227,3063.821,4000.0
7217,67,7725.227,3314.256,4000.0
7217,68,7725.227,3587.854,4000.0
7217,69,7725.227,3944.426,5200.0
7217,70,7725.227,4226.356,4000.0
7217,71,7725.227,4529.514,4000.0
7217,72,7725.227,4832.672,4000.0
7217,73,7725.227,5150.0,4000.0
7217,74,7725.227,5573.529,5000.0
7217,75,7725.227,5912.353,4000.0
7217,76,7725.227,6293.945,4000.0
7217,77,7725.227,6841.145,5700.0
7217,78,7725.227,7276.437,4000.0
7217,79,7725.227,7630.899,3200.0
7217,80,7725.227,8105.712,4000.0
7217,81,7725.227,8629.349,4000.0
7217,82,7725.227,9197.487,4000.0
7217,83,7725.227,9837.487,4000.0
7217,84,7725.227,10080.525,4100.0
7217,85,7725.227,417.466,2000.0
7217,86,7725.227,466.403,1000.0
7217,87,7725.227,665.024,4000.0
7217,88,7725.227,863.645,4000.0
7217,89,7725.227,1062.265,4000.0
7217,90,7725.227,1272.773,4000.0
7217,91,7725.227,1416.773,2700.0
7217,92,7725.227,1635.44,4100.0
7217,93,7725.227,1956.325,5800.0
7217,94,7725.227,2250.085,5100.0
7217,95,7725.227,2562.951,5400.0
7217,96,7725.227,2813.386,4000.0
7217,97,7725.227,3063.821,4000.0
7217,98,7725.227,3314.256,4000.0
7217,99,7725.227,3587.854,4000.0
7217,100,7725.227,3944.426,5200.0
7217,101,7725.227,4226.356,4000.0
7217,102,7725.227,4529.514,4000.0
7217,103,7725.227,4832.672,4000.0
7217,104,7725.227,5150.0,4000.0
7217,105,7725.227,5573.529,5000.0
7217,106,7725.227,5912.353,4000.0
7217,107,7725.227,6293.945,4000.0
7217,108,7725.227,6841.145,5700.0
7217,109,7725.227,7276.437,4000.0
7217,110,7725.227,7630.899,3200.0
7217,111,7725.227,8105.712,4000.0
7217,112,7725.227,8629.349,4000.0
7217,113,7725.227,9197.487,4000.0
7217,114,7725.227,9837.487,4000.0
7217,115,7725.227,10080.525,4100.0
7218,0,8260.745,2211.995,4000.0
7218,1,8260.745,2393.865,4900.0
7218,2,8260.745,2479.804,4000.0
7218,3,8260.745,2553.125,4000.0
7218,4,8260.745,2663.934,5800.0
7218,5,8260.745,2750.857,4000.0
7218,6,8260.745,2853.127,4200.0
7218,7,8260.745,2963.371,4000.0
7218,8,8260.745,3088.865,4000.0
7218,9,8260.745,3233.718,4000.0
7218,10,8260.745,3403.12,4000.0
7218,11,8260.745,3492.038,2900.0
7218,12,8260.745,900.44,5200.0
7218,13,8260.745,1042.578,4000.0
7218,14,8260.745,1289.469,6500.0
7218,15,8260.745,1376.011,4000.0
7218,16,8260.745,1448.692,4000.0
7218,17,8260.745,1519.803,4000.0
7218,18,8260.745,1598.288,4000.0
7218,19,8260.745,1713.748,5200.0
7218,20,8260.745,1814.948,4000.0
7218,21,8260.745,1929.443,4000.0
7218,22,8260.745,2060.257,4000.0
7218,23,8260.745,2211.995,4000.0
7218,24,8260.745,2393.865,4900.0
7218,25,8260.745,2479.804,4000.0
7218,26,8260.745,2553.125,4000.0
7218,27,8260.745,2663.934,5800.0
7218,28,8260.745,2750.857,4000.0
7218,29,8260.745,2853.127,4200.0
7218,30,8260.745,2963.371,4000.0
7218,31,8260.745,3088.865,4000.0
7218,32,8260.745,3233.718,4000.0
7218,33,8260.745,3403.12,4000.0
7218,34,8260.745,3492.038,2900.0
7218,35,8260.745,10080.525,4100.0
7218,36,8260.745,6841.145,5700.0
7218,37,8260.745,7276.437,4000.0
7218,38,8260.745,7630.899,3200.0
7218,39,8260.745,8105.712,4000.0
7218,40,8260.745,8629.349,4000.0
7218,41,8260.745,9197.487,4000.0
7218,42,8260.745,9837.487,4000.0
7218,43,8260.745,10080.525,4100.0
7218,44,8260.745,2813.386,4000.0
7218,45,8260.745,3063.821,4000.0
7218,46,8260.745,3314.256,4000.0
7218,47,8260.745,3587.854,4000.0
7218,48,8260.745,3944.426,5200.0
7218,49,8260.745,4226.356,4000.0
7218,50,8260.745,4529.514,4000.0
7218,51,8260.745,4832.672,4000.0
7218,52,8260.745,5150.0,4000.0
7218,53,8260.745,5573.529,5000.0
7218,54,8260.745,5912.353,4000.0
7218,55,8260.745,6293.945,4000.0
7218,56,8260.745,6841.145,5700.0
7218,57,8260.745,7276.437,4000.0
7218,58,8260.745,7630.899,3200.0
7218,59,8260.745,8105.712,4000.0
7218,60,8260.745,8629.349,4000.0
7218,61,8260.745,9197.487,4000.0
7218,62,8260.745,9837.487,4000.0
7218,63,8260.745,10080.525,4100.0
7218,64,8260.745,1062.265,4000.0
7218,65,8260.745,1272.773,4000.0
7218,66,8260.745,1416.773,2700.0
7218,67,8260.745,1635.44,4100.0
7218,68,8260.745,1956.325,5800.0
7218,69,8260.745,2250.085,5100.0
7218,70,8260.745,2562.951,5400.0
7218,71,8260.745,2813.386,4000.0
7218,72,8260.745,3063.821,4000.0
7218,73,8260.745,3314.256,4000.0
7218,74,8260.745,3587.854,4000.0
7218,75,8260.745,3944.426,5200.0
7218,76,8260.745,4226.356,4000.0
7218,77,8260.745,4529.514,4000.0
7218,78,8260.745,4832.672,4000.0
7218,79,8260.745,5150.0,4000.0
7218,80,8260.745,5573.529,5000.0
7218,81,8260.745,5912.353,4000.0
7218,82,8260.745,6293.945,4000.0
7218,83,8260.745,6841.145,5700.0
7218,84,8260.745,7276.437,4000.0
7218,85,8260.745,7630.899,3200.0
7218,86,8260.745,8105.712,4000.0
7218,87,8260.745,8629.349,4000.0
7218,88,8260.745,9197.487,4000.0
7218,89,8260.745,9837.487,4000.0
7218,90,8260.745,10080.525,4100.0
7219,0,9117.117,2963.371,4000.0
7219,1,9117.117,3088.865,4000.0
7219,2,9117.117,3233.718,4000.0
7219,3,9117.117,3403.12,4000.0
7219,4,9117.117,3492.038,2900.0
7219,5,8818.72,1699.851,4000.0
7219,6,8717.157,1713.748,5200.0
7219,7,8717.157,1814.948,4000.0
7219,8,8717.157,1929.443,4000.0
7219,9,8717.157,2060.257,4000.0
7219,10,8717.157,2211.995,4000.0
7219,11,8717.157,2393.865,4900.0
7219,12,8717.157,2479.804,4000.0
7219,13,8717.157,2553.125,4000.0
7219,14,8717.157,2663.934,5800.0
7219,15,8717.157,2750.857,4000.0
7219,16,8717.157,2853.127,4200.0
7219,17,8717.157,2963.371,4000.0
7219,18,8717.157,3088.865,4000.0
7219,19,8717.157,3233.718,4000.0
7219,20,8717.157,3403.12,4000.0
7219,21,8717.157,3492.038,2900.0
7219,22,9117.117,236.421,2800.0
7219,23,9117.117,318.064,4000.0
7219,24,9117.117,391.996,4000.0
7219,25,9117.117,467.998,4000.0
7219,26,9117.117,552.12,4000.0
7219,27,9117.117,638.547,3700.0
7219,28,9117.117,743.058,4000.0
7219,29,9117.117,900.44,5200.0
7219,30,9117.117,1042.578,4000.0
7219,31,9117.117,1289.469,6500.0
7219,32,9117.117,1376.011,4000.0
7219,33,9117.117,1448.692,4000.0
7219,34,9117.117,1519.803,4000.0
7219,35,9117.117,1598.288,4000.0
7219,36,9117.117,1713.748,5200.0
7219,37,9117.117,1814.948,4000.0
7219,38,9117.117,1929.443,4000.0
7219,39,9117.117,2060.257,4000.0
7219,40,9117.117,2211.995,4000.0
7219,41,9117.117,2393.865,4900.0
7219,42,9117.117,2479.804,4000.0
7219,43,9117.117,2553.125,4000.0
7219,44,9117.117,2663.934,5800.0
7219,45,9117.117,2750.857,4000.0
7219,46,9117.117,2853.127,4200.0
7219,47,9117.117,2963.371,4000.0
7219,48,9117.117,3088.865,4000.0
7219,49,9117.117,3233.718,4000.0
7219,50,9117.117,3403.12,4000.0
7219,51,9117.117,3492.038,2900.0
7219,52,9117.117,8629.349,4000.0
7219,53,9117.117,9197.487,4000.0
7219,54,9117.117,9837.487,4000.0
7219,55,9117.117,10080.525,4100.0
7219,56,9117.117,3944.426,5200.0
7219,57,9117.117,4226.356,4000.0
7219,58,9117.117,4529.514,4000.0
7219,59,9117.117,4832.672,4000.0
7219,60,9117.117,5150.0,4000.0
7219,61,9117.117,5573.529,5000.0
7219,62,9117.117,5912.353,4000.0
7219,63,9117.117,6293.945,4000.0
7219,64,9117.117,6841.145,5700.0
7219,65,9117.117,7276.437,4000.0
7219,66,9117.117,7630.899,3200.0
7219,67,9117.117,8105.712,4000.0
7219,68,9117.117,8629.349,4000.0
7219,69,9117.117,9197.487,4000.0
7219,70,9117.117,9837.487,4000.0
7219,71,9117.117,10080.525,4100.0
7219,72,9117.117,2334.188,5100.0
7219,73,9033.014,2562.951,5400.0
7219,74,9033.014,2813.386,4000.0
7219,75,9033.014,3063.821,4000.0
7219,76,9033.014,3314.256,4000.0
7219,77,9033.014,3587.854,4000.0
7219,78,9033.014,3944.426,5200.0
7219,79,9033.014,4226.356,4000.0
7219,80,9033.014,4529.514,4000.0
7219,81,9033.014,4832.672,4000.0
7219,82,9033.014,5150.0,4000.0
7219,83,9033.014,5573.529,5000.0
7219,84,9033.014,5912.353,4000.0
7219,85,9033.014,6293.945,4000.0
7219,86,9033.014,6841.145,5700.0
7219,87,9033.014,7276.437,4000.0
7219,88,9033.014,7630.899,3200.0
7219,89,9033.014,8105.712,4000.0
7219,90,9033.014,8629.349,4000.0
7219,91,9033.014,9197.487,4000.0
7219,92,9033.014,9837.487,4000.0
7219,93,9033.014,10080.525,4100.0
7219,94,9117.117,321.466,3600.0
7219,95,9117.117,417.466,2000.0
7219,96,9117.117,466.403,1000.0
7219,97,9117.117,665.024,4000.0
7219,98,9117.117,863.645,4000.0
7219,99,9117.117,1062.265,4000.0
7219,100,9117.117,1272.773,4000.0
7219,101,9117.117,1416.773,2700.0
7219,102,9117.117,1635.44,4100.0
7219,103,9117.117,1956.325,5800.0
7219,104,9117.117,2250.085,5100.0
7219,105,9117.117,2562.951,5400.0
7219,106,9117.117,2813.386,4000.0
7219,107,9117.117,3063.821,4000.0
7219,108,9117.117,3314.256,4000.0
7219,109,9117.117,3587.854,4000.0
7219,110,9117.117,3944.426,5200.0
7219,111,9117.117,4226.356,4000.0
7219,112,9117.117,4529.514,4000.0
7219,113,9117.117,4832.672,4000.0
7219,114,9117.117,5150.0,4000.0
7219,115,9117.117,5573.529,5000.0
7219,116,9117.117,5912.353,4000.0
7219,117,9117.117,6293.945,4000.0
7219,118,9117.117,6841.145,5700.0
7219,119,9117.117,7276.437,4000.0
7219,120,9117.117,7630.899,3200.0
7219,121,9117.117,8105.712,4000.0
7219,122,9117.117,8629.349,4000.0
7219,123,9117.117,9197.487,4000.0
7219,124,9117.117,9837.487,4000.0
7219,125,9117.117,10080.525,4100.0
7220,0,8955.916,2101.049,4000.0
7220,1,8784.31,2060.257,4000.0
7220,2,8784.31,2211.995,4000.0
7220,3,8784.31,2393.865,4900.0
7220,4,8784.31,2479.804,4000.0
7220,5,8784.31,2553.125,4000.0
7220,6,8784.31,2663.934,5800.0
7220,7,8784.31,2750.857,4000.0
7220,8,8784.31,2853.127,4200.0
7220,9,8784.31,2963.371,4000.0
7220,10,8784.31,3088.865,4000.0
7220,11,8784.31,3233.718,4000.0
7220,12,8784.31,3403.12,4000.0
7220,13,8784.31,3492.038,2900.0
7220,14,9732.839,900.44,5200.0
7220,15,9732.839,1042.578,4000.0
7220,16,9732.839,1289.469,6500.0
7220,17,9732.839,1376.011,4000.0
7220,18,9732.839,1448.692,4000.0
7220,19,9732.839,1519.803,4000.0
7220,20,9732.839,1598.288,4000.0
7220,21,9732.839,1713.748,5200.0
7220,22,9732.839,1814.948,4000.0
7220,23,9732.839,1929.443,4000.0
7220,24,9732.839,2060.257,4000.0
7220,25,9732.839,2211.995,4000.0
7220,26,9732.839,2393.865,4900.0
7220,27,9732.839,2479.804,4000.0
7220,28,9732.839,2553.125,4000.0
7220,29,9732.839,2663.934,5800.0
7220,30,9732.839,2750.857,4000.0
7220,31,9732.839,2853.127,4200.0
7220,32,9732.839,2963.371,4000.0
7220,33,9732.839,3088.865,4000.0
7220,34,9732.839,3233.718,4000.0
7220,35,9732.839,3403.12,4000.0
7220,36,9732.839,3492.038,2900.0
7220,37,9732.839,5150.0,4000.0
7220,38,9732.839,5573.529,5000.0
7220,39,9732.839,5912.353,4000.0
7220,40,9732.839,6293.945,4000.0
7220,41,9732.839,6841.145,5700.0
7220,42,9732.839,7276.437,4000.0
7220,43,9732.839,7630.899,3200.0
7220,44,9732.839,8105.712,4000.0
7220,45,9732.839,8629.349,4000.0
7220,46,9732.839,9197.487,4000.0
7220,47,9732.839,9837.487,4000.0
7220,48,9732.839,10080.525,4100.0
7220,49,9648.736,3063.821,4000.0
7220,50,9648.736,3314.256,4000.0
7220,51,9648.736,3587.854,4000.0
7220,52,9648.736,3944.426,5200.0
7220,53,9648.736,4226.356,4000.0
7220,54,9648.736,4529.514,4000.0
7220,55,9648.736,4832.672,4000.0
7220,56,9648.736,5150.0,4000.0
7220,57,9648.736,5573.529,5000.0
7220,58,9648.736,5912.353,4000.0
7220,59,9648.736,6293.945,4000.0
7220,60,9648.736,6841.145,5700.0
7220,61,9648.736,7276.437,4000.0
7220,62,9648.736,7630.899,3200.0
7220,63,9648.736,8105.712,4000.0
7220,64,9648.736,8629.349,4000.0
7220,65,9648.736,9197.487,4000.0
7220,66,9648.736,9837.487,4000.0
7220,67,9648.736,10080.525,4100.0
7220,68,9732.839,863.645,4000.0
7220,69,9732.839,1062.265,4000.0
7220,70,9732.839,1272.773,4000.0
7220,71,9732.839,1416.773,2700.0
7220,72,9732.839,1635.44,4100.0
7220,73,9732.839,1956.325,5800.0
7220,74,9732.839,2250.085,5100.0
7220,75,9732.839,2562.951,5400.0
7220,76,9732.839,2813.386,4000.0
7220,77,9732.839,3063.821,4000.0
7220,78,9732.839,3314.256,4000.0
7220,79,9732.839,3587.854,4000.0
7220,80,9732.839,3944.426,5200.0
7220,81,9732.839,4226.356,4000.0
7220,82,9732.839,4529.514,4000.0
7220,83,9732.839,4832.672,4000.0
7220,84,9732.839,5150.0,4000.0
7220,85,9732.839,5573.529,5000.0
7220,86,9732.839,5912.353,4000.0
7220,87,9732.839,6293.945,4000.0
7220,88,9732.839,6841.145,5700.0
7220,89,9732.839,7276.437,4000.0
7220,90,9732.839,7630.899,3200.0
7220,91,9732.839,8105.712,4000.0
7220,92,9732.839,8629.349,4000.0
7220,93,9732.839,9197.487,4000.0
7220,94,9732.839,9837.487,4000.0
7220,95,9732.839,10080.525,4100.0
7221,0,10864.212,2393.865,4900.0
7221,1,10864.212,2479.804,4000.0
7221,2,10864.212,2553.125,4000.0
7221,3,10864.212,2663.934,5800.0
7221,4,10864.212,2750.857,4000.0
7221,5,10864.212,2853.127,4200.0
7221,6,10864.212,2963.371,4000.0
7221,7,10864.212,3088.865,4000.0
7221,8,10864.212,3233.718,4000.0
7221,9,10864.212,3403.12,4000.0
7221,10,10864.212,3492.038,2900.0
7221,11,11659.739,900.44,5200.0
7221,12,11659.739,1042.578,4000.0
7221,13,11659.739,1289.469,6500.0
7221,14,11659.739,1376.011,4000.0
7221,15,11659.739,1448.692,4000.0
7221,16,11659.739,1519.803,4000.0
7221,17,11659.739,1598.288,4000.0
7221,18,11659.739,1713.748,5200.0
7221,19,11659.739,1814.948,4000.0
7221,20,11659.739,1929.443,4000.0
7221,21,11659.739,2060.257,4000.0
7221,22,11659.739,2211.995,4000.0
7221,23,11659.739,2393.865,4900.0
7221,24,11659.739,2479.804,4000.0
7221,25,11659.739,2553.125,4000.0
7221,26,11659.739,2663.934,5800.0
